date,market_open_price,daily_high,daily_low,market_close_price,volume,dividends,stock_splits,avg_price,daily_price_change,market_price_change,year,market_sentiment,weekday,monday_price,friday_price,monday_to_friday_change,price_change_bucket
2022-02-28 00:00:00-05:00,40.15700149536133,44.71200180053711,40.15700149536133,44.29999923706055,5982000,0.0,0.0,42.43450164794922,0.11,0.1,2022,Bear,0,40.15700149536133,41.0359992980957,0.021889029808062514,Small Increase (+2% to +5%)
2022-03-07 00:00:00-05:00,41.5099983215332,42.5,38.84299850463867,38.89099884033203,4722000,0.0,0.0,40.671499252319336,0.09,-0.06,2022,Bear,0,41.5099983215332,39.082000732421875,-0.05849187394092981,Moderate Decrease (-5% to -10%)
2022-03-14 00:00:00-04:00,38.994998931884766,39.28799819946289,36.39099884033203,36.99300003051758,4932000,0.0,0.0,37.83949851989746,0.08,-0.05,2022,Bear,0,38.994998931884766,45.428001403808594,0.16496993584128042,Large Increase (>+10%)
2022-03-21 00:00:00-04:00,45.106998443603516,45.45000076293945,43.02899932861328,43.64799880981445,3502000,0.0,0.0,44.23950004577637,0.06,-0.03,2022,Bear,0,45.106998443603516,47.242000579833984,0.04733194869749146,Small Increase (+2% to +5%)
2022-03-28 00:00:00-04:00,49.604000091552734,51.233001708984375,48.79999923706055,51.0,4265000,0.0,0.0,50.01650047302246,0.05,0.03,2022,Bear,0,49.604000091552734,49.097999572753906,-0.010200800698833097,Minimal Change (-2% to +2%)
2022-04-04 00:00:00-04:00,49.172000885009766,50.33000183105469,48.85499954223633,50.125999450683594,2667000,0.0,0.0,49.59250068664551,0.03,0.02,2022,Bear,0,49.172000885009766,45.32400131225586,-0.07825590790483737,Moderate Decrease (-5% to -10%)
2022-04-11 00:00:00-04:00,44.12200164794922,44.750999450683594,42.50299835205078,43.638999938964844,3567000,0.0,0.0,43.62699890136719,0.05,-0.01,2022,Bear,0,44.12200164794922,44.5890007019043,0.010584267179927095,Minimal Change (-2% to +2%)
2022-04-18 00:00:00-04:00,44.779998779296875,45.215999603271484,43.13100051879883,44.5890007019043,2523000,0.0,0.0,44.173500061035156,0.05,-0.0,2022,Bear,0,44.779998779296875,40.90800094604492,-0.08646712681560172,Moderate Decrease (-5% to -10%)
2022-04-25 00:00:00-04:00,40.507999420166016,42.79999923706055,40.39799880981445,42.79999923706055,3293000,0.0,0.0,41.5989990234375,0.06,0.06,2022,Bear,0,40.507999420166016,35.41699981689453,-0.12567887025141614,Large Decrease (>-10%)
2022-05-02 00:00:00-04:00,35.60100173950195,36.952999114990234,34.37099838256836,36.590999603271484,5159000,0.0,0.0,35.6619987487793,0.08,0.03,2022,Bear,0,35.60100173950195,29.423999786376953,-0.17350640856465446,Large Decrease (>-10%)
2022-05-09 00:00:00-04:00,27.125,27.125,21.41200065612793,21.905000686645508,19280000,0.0,0.0,24.268500328063965,0.27,-0.19,2022,Bear,0,27.125,20.457000732421875,-0.2458248577908986,Large Decrease (>-10%)
2022-05-16 00:00:00-04:00,20.0,20.840999603271484,19.301000595092773,20.150999069213867,10089000,0.0,0.0,20.07100009918213,0.08,0.01,2022,Bear,0,20.0,20.274999618530273,0.013749980926513672,Minimal Change (-2% to +2%)
2022-05-23 00:00:00-04:00,21.163999557495117,21.5,19.829999923706055,20.437000274658203,8985000,0.0,0.0,20.664999961853027,0.08,-0.03,2022,Bear,0,21.163999557495117,21.93899917602539,0.036618769359963034,Small Increase (+2% to +5%)
2022-06-06 00:00:00-04:00,24.395000457763672,24.87700080871582,23.236000061035156,23.54400062561035,5854000,0.0,0.0,24.05650043487549,0.07,-0.03,2022,Bear,0,24.395000457763672,20.336000442504883,-0.16638655212515147,Large Decrease (>-10%)
2022-06-13 00:00:00-04:00,14.930999755859375,16.79800033569336,14.390000343322754,15.21500015258789,36775000,0.0,0.0,15.594000339508057,0.17,0.02,2022,Bear,0,14.930999755859375,16.760000228881836,0.12249685238288922,Large Increase (>+10%)
2022-06-27 00:00:00-04:00,20.250999450683594,20.613000869750977,18.499000549316406,19.67300033569336,7685000,0.0,0.0,19.55600070953369,0.11,-0.03,2022,Bear,0,20.250999450683594,16.677000045776367,-0.17648508724771025,Large Decrease (>-10%)
2022-07-11 00:00:00-04:00,21.03499984741211,21.329999923706055,19.799999237060547,20.09000015258789,6955000,0.0,0.0,20.5649995803833,0.08,-0.04,2022,Bear,0,21.03499984741211,21.398000717163086,0.017256994170866884,Minimal Change (-2% to +2%)
2022-07-18 00:00:00-04:00,23.011999130249023,24.656999588012695,22.424999237060547,22.562999725341797,10676000,0.0,0.0,23.54099941253662,0.1,-0.02,2022,Bear,0,23.011999130249023,28.191999435424805,0.22509996962266207,Large Increase (>+10%)
2022-07-25 00:00:00-04:00,26.70199966430664,27.559999465942383,26.201000213623047,26.586000442504883,4826000,0.0,0.0,26.880499839782715,0.05,-0.0,2022,Bear,0,26.70199966430664,28.606000900268555,0.07130556736943748,Moderate Increase (+5% to +10%)
2022-08-01 00:00:00-04:00,27.652999877929688,28.75,27.145999908447266,27.573999404907227,5203000,0.0,0.0,27.947999954223633,0.06,-0.0,2022,Bear,0,27.652999877929688,31.915000915527344,0.15412436467694882,Large Increase (>+10%)
2022-08-08 00:00:00-04:00,33.564998626708984,35.194000244140625,32.744998931884766,33.000999450683594,6203000,0.0,0.0,33.969499588012695,0.07,-0.02,2022,Bear,0,33.564998626708984,35.284000396728516,0.05121411709672034,Moderate Increase (+5% to +10%)
2022-08-15 00:00:00-04:00,34.645999908447266,35.832000732421875,34.5,34.90800094604492,3050000,0.0,0.0,35.16600036621094,0.04,0.01,2022,Bear,0,34.645999908447266,28.299999237060547,-0.18316690781493247,Large Decrease (>-10%)
2022-08-22 00:00:00-04:00,27.301000595092773,27.9689998626709,26.607999801635742,26.80900001525879,4507000,0.0,0.0,27.28849983215332,0.05,-0.02,2022,Bear,0,27.301000595092773,24.920000076293945,-0.08721293970547006,Moderate Decrease (-5% to -10%)
2022-08-29 00:00:00-04:00,24.136999130249023,25.420000076293945,24.111000061035156,24.496000289916992,4928000,0.0,0.0,24.76550006866455,0.05,0.01,2022,Bear,0,24.136999130249023,21.805999755859375,-0.0965737025473224,Moderate Decrease (-5% to -10%)
2022-09-12 00:00:00-04:00,26.320999145507812,26.798999786376953,25.011999130249023,26.29800033569336,8998000,0.0,0.0,25.90549945831299,0.07,-0.0,2022,Bear,0,26.320999145507812,20.634000778198242,-0.2160631644669221,Large Decrease (>-10%)
2022-09-19 00:00:00-04:00,19.927000045776367,20.708999633789062,19.631999969482422,20.6200008392334,8184000,0.0,0.0,20.170499801635742,0.05,0.03,2022,Bear,0,19.927000045776367,19.145000457763672,-0.03924321705305783,Small Decrease (-2% to -5%)
2022-09-26 00:00:00-04:00,19.18199920654297,20.549999237060547,19.149999618530273,20.01799964904785,5852000,0.0,0.0,19.84999942779541,0.07,0.04,2022,Bear,0,19.18199920654297,21.22599983215332,0.1065582686977249,Large Increase (>+10%)
2022-10-03 00:00:00-04:00,21.389999389648438,22.841999053955078,21.214000701904297,22.45199966430664,4335000,0.0,0.0,22.027999877929688,0.08,0.05,2022,Bear,0,21.389999389648438,22.030000686645508,0.02992058509860431,Small Increase (+2% to +5%)
2022-10-10 00:00:00-04:00,21.961999893188477,23.18600082397461,21.525999069213867,22.065000534057617,3709000,0.0,0.0,22.35599994659424,0.08,0.0,2022,Bear,0,21.961999893188477,20.930999755859375,-0.04694472918419723,Small Decrease (-2% to -5%)
2022-10-17 00:00:00-04:00,22.0,22.62700080871582,21.881000518798828,22.113000869750977,3344000,0.0,0.0,22.254000663757324,0.03,0.01,2022,Bear,0,22.0,23.261999130249023,0.05736359682950107,Moderate Increase (+5% to +10%)
2022-10-24 00:00:00-04:00,23.299999237060547,24.493999481201172,22.63599967956543,23.760000228881836,3513000,0.0,0.0,23.5649995803833,0.08,0.02,2022,Bear,0,23.299999237060547,27.999000549316406,0.20167388266612965,Large Increase (>+10%)
2022-10-31 00:00:00-04:00,27.889999389648438,28.38800048828125,26.045000076293945,26.750999450683594,3519000,0.0,0.0,27.216500282287598,0.09,-0.04,2022,Bear,0,27.889999389648438,27.709999084472656,-0.006453937221762349,Minimal Change (-2% to +2%)
2022-11-07 00:00:00-05:00,27.141000747680664,27.3799991607666,26.0,26.663999557495117,3758000,0.0,0.0,26.6899995803833,0.05,-0.02,2022,Bear,0,27.141000747680664,17.51799964904785,-0.3545558687424282,Large Decrease (>-10%)
2022-11-14 00:00:00-05:00,17.131000518798828,17.90999984741211,16.434999465942383,16.59000015258789,7970000,0.0,0.0,17.172499656677246,0.09,-0.03,2022,Bear,0,17.131000518798828,17.011999130249023,-0.006946552153752937,Minimal Change (-2% to +2%)
2022-11-21 00:00:00-05:00,16.5,17.065000534057617,15.234000205993652,15.722000122070312,9077000,0.0,0.0,16.149500370025635,0.12,-0.05,2022,Bear,0,16.5,17.66699981689453,0.07072726162997159,Moderate Increase (+5% to +10%)
2022-11-28 00:00:00-05:00,17.871999740600586,18.14299964904785,16.916000366210938,17.66699981689453,6597000,0.0,0.0,17.529500007629395,0.07,-0.01,2022,Bear,0,17.871999740600586,20.694000244140625,0.15790065714522028,Large Increase (>+10%)
2022-12-05 00:00:00-05:00,20.850000381469727,21.072999954223633,18.725000381469727,19.566999435424805,7714000,0.0,0.0,19.89900016784668,0.13,-0.06,2022,Bear,0,20.850000381469727,20.325000762939453,-0.025179837358509725,Small Decrease (-2% to -5%)
